,reporterid,measureid,numerator,denominator,iso_week,iso_year,month,quarter,year,issuppressed,notes
1994,21009,dep_score,2.3190961342358345,1,1-19,1-2020,,,,,
1995,21009,dep_score,2.959328372981284,1,1-20,1-2020,,,,,
1996,21009,dep_score,2.871532546235871,1,1-21,1-2020,,,,,
1997,21009,dep_score,2.8597470825545748,1,1-22,1-2020,,,,,
1998,21009,dep_score,2.3987527779949547,1,1-23,1-2020,,,,,
1999,21009,dep_score,2.940690803567039,1,1-24,1-2020,,,,,
2000,21009,dep_score,2.9593699095732937,1,1-25,1-2020,,,,,
2001,21009,dep_score,2.449249443451033,1,1-26,1-2020,,,,,
2002,21009,dep_score,2.117753470441704,1,1-27,1-2020,,,,,
2003,21009,dep_score,2.472771382371054,1,1-28,1-2020,,,,,
2004,21009,dep_score,2.539949438015089,1,1-29,1-2020,,,,,
2005,21009,dep_score,2.3946306062988247,1,1-30,1-2020,,,,,
2006,21009,dep_score,2.63735624451192,1,1-31,1-2020,,,,,
2007,21009,dep_score,2.6644597099978027,1,1-32,1-2020,,,,,
2008,21009,dep_score,2.5501858324204543,1,1-33,1-2020,,,,,
2009,21009,dep_score,3.1085274382671533,1,1-34,1-2020,,,,,
2010,21009,dep_score,2.6819863720974144,1,1-35,1-2020,,,,,
2011,21009,dep_score,2.462140467802153,1,1-36,1-2020,,,,,
2012,21009,dep_score,2.305177243360576,1,1-37,1-2020,,,,,
2013,21009,dep_score,2.736839685261665,1,1-38,1-2020,,,,,
2014,21009,dep_score,2.623496867258812,1,1-39,1-2020,,,,,
2015,21009,dep_score,2.5283665190532467,1,1-40,1-2020,,,,,
2016,21009,dep_score,2.6014512030042507,1,1-41,1-2020,,,,,
2017,21009,dep_score,2.407869351942804,1,1-42,1-2020,,,,,
2018,21009,dep_score,2.5613529618689364,1,1-43,1-2020,,,,,
2019,21009,dep_score,2.4740330823418395,1,1-44,1-2020,,,,,
2020,21009,dep_score,2.393914958873854,1,1-45,1-2020,,,,,
2021,21009,dep_score,2.7895076520004176,1,1-46,1-2020,,,,,
2022,21009,dep_score,2.9998581076602258,1,1-47,1-2020,,,,,
2023,21009,dep_score,3.3483735209102097,1,1-48,1-2020,,,,,
2024,21009,dep_score,2.828075126394551,1,1-49,1-2020,,,,,
2025,21009,dep_score,2.933036818986753,1,1-50,1-2020,,,,,
2026,21009,dep_score,2.620273914430551,1,1-51,1-2020,,,,,
2027,21009,dep_score,2.9765022898654254,1,1-52,1-2020,,,,,
2028,21015,dep_score,2.4630374914813444,1,1-01,1-2020,,,,,
2029,21015,dep_score,2.4685490347231043,1,1-02,1-2020,,,,,
2030,21015,dep_score,2.655438114766499,1,1-03,1-2020,,,,,
2031,21015,dep_score,2.562369068799582,1,1-04,1-2020,,,,,
2032,21015,dep_score,2.621121141300965,1,1-05,1-2020,,,,,
2033,21015,dep_score,2.544017313017639,1,1-06,1-2020,,,,,
2034,21015,dep_score,2.484727187976427,1,1-07,1-2020,,,,,
2035,21015,dep_score,2.5664785037830136,1,1-08,1-2020,,,,,
2036,21015,dep_score,2.5553033196064594,1,1-09,1-2020,,,,,
2037,21015,dep_score,2.3534996402600514,1,1-10,1-2020,,,,,
2038,21015,dep_score,2.619551185368353,1,1-11,1-2020,,,,,
2039,21015,dep_score,2.662444041937898,1,1-12,1-2020,,,,,
2040,21015,dep_score,2.6715239857992654,1,1-13,1-2020,,,,,
2041,21015,dep_score,2.682670762696264,1,1-14,1-2020,,,,,
2042,21015,dep_score,2.6967209849332496,1,1-15,1-2020,,,,,
2043,21015,dep_score,2.5280284412673057,1,1-16,1-2020,,,,,
2044,21015,dep_score,2.646815844742679,1,1-17,1-2020,,,,,
2045,21015,dep_score,2.6540042879428394,1,1-18,1-2020,,,,,
2046,21015,dep_score,2.637728764632916,1,1-19,1-2020,,,,,
2047,21015,dep_score,2.411653535105374,1,1-20,1-2020,,,,,
2048,21015,dep_score,2.7872436885069147,1,1-21,1-2020,,,,,
2049,21015,dep_score,2.8142105012387466,1,1-22,1-2020,,,,,
2050,21015,dep_score,2.853504794753528,1,1-23,1-2020,,,,,
2051,21015,dep_score,2.564792148485106,1,1-24,1-2020,,,,,
2052,21015,dep_score,2.763504496039236,1,1-25,1-2020,,,,,
2053,21015,dep_score,2.6094257148123066,1,1-26,1-2020,,,,,
2054,21015,dep_score,2.8472258595182414,1,1-27,1-2020,,,,,
2055,21015,dep_score,2.631738349100287,1,1-28,1-2020,,,,,
2056,21015,dep_score,2.6031643122416344,1,1-29,1-2020,,,,,
2057,21015,dep_score,2.7495223189146345,1,1-30,1-2020,,,,,
2058,21015,dep_score,2.5504536757979723,1,1-31,1-2020,,,,,
2059,21015,dep_score,2.4736197436000413,1,1-32,1-2020,,,,,
2060,21015,dep_score,2.731084055270535,1,1-33,1-2020,,,,,
2061,21015,dep_score,2.4815013619657598,1,1-34,1-2020,,,,,
2062,21015,dep_score,2.6168059464493254,1,1-35,1-2020,,,,,
2063,21015,dep_score,2.430936272328428,1,1-36,1-2020,,,,,
2064,21015,dep_score,2.619538819849026,1,1-37,1-2020,,,,,
2065,21015,dep_score,2.5080430060534824,1,1-38,1-2020,,,,,
2066,21015,dep_score,2.7137250284946117,1,1-39,1-2020,,,,,
2067,21015,dep_score,2.674066757886965,1,1-40,1-2020,,,,,
2068,21015,dep_score,2.626757966709253,1,1-41,1-2020,,,,,
2069,21015,dep_score,2.645686139391724,1,1-42,1-2020,,,,,
2070,21015,dep_score,2.6900001746340427,1,1-43,1-2020,,,,,
2071,21015,dep_score,2.6172748309959344,1,1-44,1-2020,,,,,
2072,21015,dep_score,2.597967631978639,1,1-45,1-2020,,,,,
2073,21015,dep_score,2.799286906738764,1,1-46,1-2020,,,,,
2074,21015,dep_score,2.835679235801962,1,1-47,1-2020,,,,,
2075,21015,dep_score,2.5740126109218284,1,1-48,1-2020,,,,,
2076,21015,dep_score,2.5564106790971106,1,1-49,1-2020,,,,,
2077,21015,dep_score,2.549493059548781,1,1-50,1-2020,,,,,
2078,21015,dep_score,2.569045155151857,1,1-51,1-2020,,,,,
2079,21015,dep_score,2.5359821113131846,1,1-52,1-2020,,,,,
2080,21017,dep_score,2.525305550336307,1,1-01,1-2020,,,,,
2081,21017,dep_score,1.8914316704267924,1,1-02,1-2020,,,,,
2082,21017,dep_score,2.4556907028351884,1,1-03,1-2020,,,,,
2083,21017,dep_score,2.835415741840468,1,1-04,1-2020,,,,,
2084,21017,dep_score,1.5514988015487454,1,1-05,1-2020,,,,,
2085,21017,dep_score,3.013759157100783,1,1-06,1-2020,,,,,
2086,21017,dep_score,3.0138931086058087,1,1-07,1-2020,,,,,
2087,21017,dep_score,3.2628274768982988,1,1-08,1-2020,,,,,
2088,21017,dep_score,3.0516146630440817,1,1-09,1-2020,,,,,
2089,21017,dep_score,1.9924386948739148,1,1-10,1-2020,,,,,
2090,21017,dep_score,2.639591396887566,1,1-11,1-2020,,,,,
2091,21017,dep_score,2.8737878412400346,1,1-12,1-2020,,,,,
2092,21017,dep_score,2.786884805599318,1,1-13,1-2020,,,,,
2093,21017,dep_score,2.560916057268248,1,1-14,1-2020,,,,,
2094,21017,dep_score,3.426681897083388,1,1-15,1-2020,,,,,
2095,21017,dep_score,3.299638292232619,1,1-16,1-2020,,,,,
2096,21017,dep_score,2.465765318313704,1,1-17,1-2020,,,,,
2097,21017,dep_score,3.129016897121535,1,1-18,1-2020,,,,,
2098,21017,dep_score,1.7116430014763928,1,1-19,1-2020,,,,,
2099,21017,dep_score,2.6284500966861506,1,1-20,1-2020,,,,,
2100,21017,dep_score,1.9818609565888508,1,1-21,1-2020,,,,,
2101,21017,dep_score,2.4901558369790178,1,1-22,1-2020,,,,,
2102,21017,dep_score,2.860782644191848,1,1-23,1-2020,,,,,
2103,21017,dep_score,1.999098520516819,1,1-24,1-2020,,,,,
2104,21017,dep_score,2.786576570112969,1,1-25,1-2020,,,,,
2105,21017,dep_score,2.2230516086414123,1,1-26,1-2020,,,,,
2106,21017,dep_score,2.751450201908217,1,1-27,1-2020,,,,,
2107,21017,dep_score,2.175318619648085,1,1-28,1-2020,,,,,
2108,21017,dep_score,0.9256017019743386,1,1-29,1-2020,,,,,
2109,21017,dep_score,2.9266236434772277,1,1-30,1-2020,,,,,
2110,21017,dep_score,1.1320289185041847,1,1-31,1-2020,,,,,
2111,21017,dep_score,1.700380068063206,1,1-32,1-2020,,,,,
2112,21017,dep_score,3.0905244162077365,1,1-33,1-2020,,,,,
2113,21017,dep_score,2.86951265835709,1,1-34,1-2020,,,,,
2114,21017,dep_score,4.041162829636997,1,1-35,1-2020,,,,,
2115,21017,dep_score,3.6618864943975873,1,1-36,1-2020,,,,,
2116,21017,dep_score,3.497945289849705,1,1-37,1-2020,,,,,
2117,21017,dep_score,3.1499018282090288,1,1-38,1-2020,,,,,
2118,21017,dep_score,0.6575751314952631,1,1-39,1-2020,,,,,
2119,21017,dep_score,4.32542934123622,1,1-40,1-2020,,,,,
2120,21017,dep_score,1.7005505336801807,1,1-41,1-2020,,,,,
2121,21017,dep_score,0.7155099720154863,1,1-42,1-2020,,,,,
2122,21017,dep_score,-0.0477642406627873,1,1-43,1-2020,,,,,
2123,21017,dep_score,2.662036598761346,1,1-44,1-2020,,,,,
2124,21017,dep_score,2.848437528848118,1,1-45,1-2020,,,,,
2125,21017,dep_score,2.256558002074029,1,1-46,1-2020,,,,,
2126,21017,dep_score,2.8575854907825256,1,1-47,1-2020,,,,,
2127,21017,dep_score,2.969667694011793,1,1-48,1-2020,,,,,
2128,21017,dep_score,0.8499386519585714,1,1-49,1-2020,,,,,
2129,21017,dep_score,2.894839367309676,1,1-50,1-2020,,,,,
2130,21017,dep_score,1.6636195292467535,1,1-51,1-2020,,,,,
2131,21017,dep_score,2.926509758869277,1,1-52,1-2020,,,,,
2132,21019,dep_score,2.49597675184545,1,1-01,1-2020,,,,,
2133,21019,dep_score,2.9132787708585126,1,1-02,1-2020,,,,,
2134,21019,dep_score,2.6521365296027835,1,1-03,1-2020,,,,,
2135,21019,dep_score,2.638121387379329,1,1-04,1-2020,,,,,
2136,21019,dep_score,2.9155256503077145,1,1-05,1-2020,,,,,
2137,21019,dep_score,2.4396098538005577,1,1-06,1-2020,,,,,
2138,21019,dep_score,2.5765346596925074,1,1-07,1-2020,,,,,
2139,21019,dep_score,2.5583755976450666,1,1-08,1-2020,,,,,
2140,21019,dep_score,2.649268802199078,1,1-09,1-2020,,,,,
2141,21019,dep_score,2.5590073458812173,1,1-10,1-2020,,,,,
2142,21019,dep_score,2.7602994354812083,1,1-11,1-2020,,,,,
2143,21019,dep_score,2.4118471349887267,1,1-12,1-2020,,,,,
2144,21019,dep_score,2.5887607689548737,1,1-13,1-2020,,,,,
2145,21019,dep_score,2.600374945355749,1,1-14,1-2020,,,,,
2146,21019,dep_score,2.458034599325065,1,1-15,1-2020,,,,,
2147,21019,dep_score,2.658185745268497,1,1-16,1-2020,,,,,
2148,21019,dep_score,2.5201363038950286,1,1-17,1-2020,,,,,
2149,21019,dep_score,2.722911140361892,1,1-18,1-2020,,,,,
2150,21019,dep_score,2.747646889387773,1,1-19,1-2020,,,,,
2151,21019,dep_score,2.4282114265004786,1,1-20,1-2020,,,,,
2152,21019,dep_score,2.456987697899576,1,1-21,1-2020,,,,,
2153,21019,dep_score,2.796710895079784,1,1-22,1-2020,,,,,
2154,21019,dep_score,2.7403398901766707,1,1-23,1-2020,,,,,
2155,21019,dep_score,2.6388298043351623,1,1-24,1-2020,,,,,
2156,21019,dep_score,2.613963587759291,1,1-25,1-2020,,,,,
2157,21019,dep_score,2.5182350347908216,1,1-26,1-2020,,,,,
2158,21019,dep_score,2.587730480674219,1,1-27,1-2020,,,,,
2159,21019,dep_score,2.5258953522635457,1,1-28,1-2020,,,,,
2160,21019,dep_score,2.736319195787825,1,1-29,1-2020,,,,,
2161,21019,dep_score,2.6387202966345367,1,1-30,1-2020,,,,,
2162,21019,dep_score,2.5406797436241675,1,1-31,1-2020,,,,,
2163,21019,dep_score,2.6270347696815293,1,1-32,1-2020,,,,,
2164,21019,dep_score,2.4348923814572667,1,1-33,1-2020,,,,,
2165,21019,dep_score,2.8461825987923137,1,1-34,1-2020,,,,,
2166,21019,dep_score,2.71577744585299,1,1-35,1-2020,,,,,
2167,21019,dep_score,2.654923802861341,1,1-36,1-2020,,,,,
2168,21019,dep_score,2.5335756376829663,1,1-37,1-2020,,,,,
2169,21019,dep_score,2.618580790324066,1,1-38,1-2020,,,,,
2170,21019,dep_score,2.769872212060453,1,1-39,1-2020,,,,,
2171,21019,dep_score,2.6782150286248863,1,1-40,1-2020,,,,,
2172,21019,dep_score,2.6370073204177467,1,1-41,1-2020,,,,,
2173,21019,dep_score,2.7825486189777475,1,1-42,1-2020,,,,,
2174,21019,dep_score,2.546009935621622,1,1-43,1-2020,,,,,
2175,21019,dep_score,2.71805341764436,1,1-44,1-2020,,,,,
2176,21019,dep_score,2.612837126952376,1,1-45,1-2020,,,,,
2177,21019,dep_score,2.705321440121317,1,1-46,1-2020,,,,,
2178,21019,dep_score,2.515249879627865,1,1-47,1-2020,,,,,
2179,21019,dep_score,2.787067851533465,1,1-48,1-2020,,,,,
2180,21019,dep_score,2.706190622930711,1,1-49,1-2020,,,,,
2181,21019,dep_score,2.610674130420888,1,1-50,1-2020,,,,,
2182,21019,dep_score,2.798445470214171,1,1-51,1-2020,,,,,
2183,21019,dep_score,2.646607439755863,1,1-52,1-2020,,,,,
2184,21021,dep_score,2.3295462843836674,1,1-01,1-2020,,,,,
2185,21021,dep_score,2.4802712602815693,1,1-02,1-2020,,,,,
2186,21021,dep_score,2.5150540084038835,1,1-03,1-2020,,,,,
2187,21021,dep_score,2.3669757053648097,1,1-04,1-2020,,,,,
2188,21021,dep_score,2.419908368703116,1,1-05,1-2020,,,,,
2189,21021,dep_score,2.19376108558614,1,1-06,1-2020,,,,,
2190,21021,dep_score,2.44034868979401,1,1-07,1-2020,,,,,
2191,21021,dep_score,2.584892875486584,1,1-08,1-2020,,,,,
2192,21021,dep_score,2.4711215960520025,1,1-09,1-2020,,,,,
2193,21021,dep_score,2.5311142562706777,1,1-10,1-2020,,,,,
2194,21021,dep_score,2.494879539988759,1,1-11,1-2020,,,,,
2195,21021,dep_score,2.515250426799293,1,1-12,1-2020,,,,,
2196,21021,dep_score,2.664841570992734,1,1-13,1-2020,,,,,
2197,21021,dep_score,2.737162773184776,1,1-14,1-2020,,,,,
2198,21021,dep_score,3.2862810854792968,1,1-15,1-2020,,,,,
2199,21021,dep_score,2.5025763756095363,1,1-16,1-2020,,,,,
2200,21021,dep_score,2.847970418057659,1,1-17,1-2020,,,,,
2201,21021,dep_score,2.9708554593480923,1,1-18,1-2020,,,,,
2202,21021,dep_score,2.268374953074358,1,1-19,1-2020,,,,,
2203,21021,dep_score,2.7413637532265565,1,1-20,1-2020,,,,,
2204,21021,dep_score,2.407652800376624,1,1-21,1-2020,,,,,
2205,21021,dep_score,2.297362403114106,1,1-22,1-2020,,,,,
2206,21021,dep_score,3.0044307398118315,1,1-23,1-2020,,,,,
2207,21021,dep_score,2.915710132359928,1,1-24,1-2020,,,,,
2208,21021,dep_score,2.5863848299180137,1,1-25,1-2020,,,,,
2209,21021,dep_score,2.8357935458813763,1,1-26,1-2020,,,,,
2210,21021,dep_score,2.520572664914457,1,1-27,1-2020,,,,,
2211,21021,dep_score,2.6848969804781198,1,1-28,1-2020,,,,,
2212,21021,dep_score,3.420919255836886,1,1-29,1-2020,,,,,
2213,21021,dep_score,2.275540176865129,1,1-30,1-2020,,,,,
2214,21021,dep_score,2.5257281134917995,1,1-31,1-2020,,,,,
2215,21021,dep_score,2.633578017935078,1,1-32,1-2020,,,,,
2216,21021,dep_score,2.7658597653884964,1,1-33,1-2020,,,,,
2217,21021,dep_score,2.598680119029873,1,1-34,1-2020,,,,,
2218,21021,dep_score,2.498005300799475,1,1-35,1-2020,,,,,
2219,21021,dep_score,2.4321353932518277,1,1-36,1-2020,,,,,
2220,21021,dep_score,2.553913614193068,1,1-37,1-2020,,,,,
2221,21021,dep_score,2.6167926997338395,1,1-38,1-2020,,,,,
2222,21021,dep_score,2.1504239296019625,1,1-39,1-2020,,,,,
2223,21021,dep_score,2.396936797447164,1,1-40,1-2020,,,,,
2224,21021,dep_score,2.410458610471926,1,1-41,1-2020,,,,,
2225,21021,dep_score,2.141716481982437,1,1-42,1-2020,,,,,
2226,21021,dep_score,2.527458219269381,1,1-43,1-2020,,,,,
2227,21021,dep_score,2.301947973282034,1,1-44,1-2020,,,,,
2228,21021,dep_score,2.0238291862147566,1,1-45,1-2020,,,,,
2229,21021,dep_score,2.5919882119093995,1,1-46,1-2020,,,,,
2230,21021,dep_score,2.51604464850809,1,1-47,1-2020,,,,,
2231,21021,dep_score,2.182972586194144,1,1-48,1-2020,,,,,
2232,21021,dep_score,2.621018448556044,1,1-49,1-2020,,,,,
2233,21021,dep_score,2.0099044480886152,1,1-50,1-2020,,,,,
2234,21021,dep_score,2.195681097684232,1,1-51,1-2020,,,,,
2235,21021,dep_score,2.4861484649898538,1,1-52,1-2020,,,,,
2236,21029,dep_score,2.4776984475802366,1,1-01,1-2020,,,,,
2237,21029,dep_score,2.3736188290948106,1,1-02,1-2020,,,,,
2238,21029,dep_score,2.5402556831647773,1,1-03,1-2020,,,,,
2239,21029,dep_score,2.850916948512218,1,1-04,1-2020,,,,,
2240,21029,dep_score,2.5437437913863654,1,1-05,1-2020,,,,,
2241,21029,dep_score,2.4866888440394272,1,1-06,1-2020,,,,,
2242,21029,dep_score,2.443274237074601,1,1-07,1-2020,,,,,
2243,21029,dep_score,2.7838373003547043,1,1-08,1-2020,,,,,
2244,21029,dep_score,2.7337399546330854,1,1-09,1-2020,,,,,
2245,21029,dep_score,2.5695407488908444,1,1-10,1-2020,,,,,
2246,21029,dep_score,2.4411985508174827,1,1-11,1-2020,,,,,
2247,21029,dep_score,2.6067126176527613,1,1-12,1-2020,,,,,
2248,21029,dep_score,2.484108528677321,1,1-13,1-2020,,,,,
2249,21029,dep_score,2.556573596335035,1,1-14,1-2020,,,,,
2250,21029,dep_score,2.6694317032221195,1,1-15,1-2020,,,,,
2251,21029,dep_score,2.8026384264622792,1,1-16,1-2020,,,,,
2252,21029,dep_score,2.496116207413673,1,1-17,1-2020,,,,,
2253,21029,dep_score,2.7223184275914627,1,1-18,1-2020,,,,,
2254,21029,dep_score,2.75297762343944,1,1-19,1-2020,,,,,
2255,21029,dep_score,2.472024170687174,1,1-20,1-2020,,,,,
2256,21029,dep_score,2.71849246639244,1,1-21,1-2020,,,,,
2257,21029,dep_score,2.833375242829961,1,1-22,1-2020,,,,,
2258,21029,dep_score,3.068792235748578,1,1-23,1-2020,,,,,
2259,21029,dep_score,2.787087595502005,1,1-24,1-2020,,,,,
2260,21029,dep_score,2.150676884181875,1,1-25,1-2020,,,,,
2261,21029,dep_score,2.503429550397433,1,1-26,1-2020,,,,,
2262,21029,dep_score,2.545956598332715,1,1-27,1-2020,,,,,
2263,21029,dep_score,2.765381865363407,1,1-28,1-2020,,,,,
2264,21029,dep_score,2.708454593506292,1,1-29,1-2020,,,,,
2265,21029,dep_score,2.7203806683103613,1,1-30,1-2020,,,,,
2266,21029,dep_score,2.602874438278073,1,1-31,1-2020,,,,,
2267,21029,dep_score,2.8397273415776723,1,1-32,1-2020,,,,,
2268,21029,dep_score,2.581241077009991,1,1-33,1-2020,,,,,
2269,21029,dep_score,2.9828347727338835,1,1-34,1-2020,,,,,
2270,21029,dep_score,2.7309356339968103,1,1-35,1-2020,,,,,
2271,21029,dep_score,2.4110446628043007,1,1-36,1-2020,,,,,
2272,21029,dep_score,2.3292183735377967,1,1-37,1-2020,,,,,
2273,21029,dep_score,2.6668810255923483,1,1-38,1-2020,,,,,
2274,21029,dep_score,2.683748010036616,1,1-39,1-2020,,,,,
2275,21029,dep_score,2.5441070526378864,1,1-40,1-2020,,,,,
2276,21029,dep_score,2.66829105568992,1,1-41,1-2020,,,,,
2277,21029,dep_score,2.389698798982404,1,1-42,1-2020,,,,,
2278,21029,dep_score,2.6914752756947937,1,1-43,1-2020,,,,,
2279,21029,dep_score,2.851543108842059,1,1-44,1-2020,,,,,
2280,21029,dep_score,2.694744280172697,1,1-45,1-2020,,,,,
2281,21029,dep_score,2.8163279004066046,1,1-46,1-2020,,,,,
2282,21029,dep_score,2.526627003372991,1,1-47,1-2020,,,,,
2283,21029,dep_score,2.306689741363701,1,1-48,1-2020,,,,,
2284,21029,dep_score,2.830607025895172,1,1-49,1-2020,,,,,
2285,21029,dep_score,2.562177758588991,1,1-50,1-2020,,,,,
2286,21029,dep_score,2.507893783870001,1,1-51,1-2020,,,,,
2287,21029,dep_score,2.473902911412753,1,1-52,1-2020,,,,,
2288,21035,dep_score,2.4631730411798465,1,1-01,1-2020,,,,,
2289,21035,dep_score,2.7247613216615987,1,1-02,1-2020,,,,,
2290,21035,dep_score,2.3475470648754144,1,1-03,1-2020,,,,,
2291,21035,dep_score,2.404473067345792,1,1-04,1-2020,,,,,
2292,21035,dep_score,2.594491481476339,1,1-05,1-2020,,,,,
2293,21035,dep_score,2.2917617400294965,1,1-06,1-2020,,,,,
2294,21035,dep_score,2.4986604323502384,1,1-07,1-2020,,,,,
2295,21035,dep_score,2.5180033187011994,1,1-08,1-2020,,,,,
2296,21035,dep_score,2.4154819207551474,1,1-09,1-2020,,,,,
2297,21035,dep_score,2.588429297796129,1,1-10,1-2020,,,,,
2298,21035,dep_score,2.5013178633553386,1,1-11,1-2020,,,,,
2299,21035,dep_score,2.7679832213592115,1,1-12,1-2020,,,,,
2300,21035,dep_score,2.6521194739304503,1,1-13,1-2020,,,,,
2301,21035,dep_score,2.5784648479314742,1,1-14,1-2020,,,,,
2302,21035,dep_score,2.847638326425817,1,1-15,1-2020,,,,,
2303,21035,dep_score,2.5660807513665738,1,1-16,1-2020,,,,,
2304,21035,dep_score,2.477644653513454,1,1-17,1-2020,,,,,
2305,21035,dep_score,2.485652704268208,1,1-18,1-2020,,,,,
2306,21035,dep_score,2.510743727592387,1,1-19,1-2020,,,,,
2307,21035,dep_score,2.596615578810164,1,1-20,1-2020,,,,,
2308,21035,dep_score,2.5879191696526447,1,1-21,1-2020,,,,,
2309,21035,dep_score,2.746788502577333,1,1-22,1-2020,,,,,
2310,21035,dep_score,2.583468189129696,1,1-23,1-2020,,,,,
2311,21035,dep_score,2.5802988501363604,1,1-24,1-2020,,,,,
2312,21035,dep_score,2.516756217608428,1,1-25,1-2020,,,,,
2313,21035,dep_score,2.7123661350193515,1,1-26,1-2020,,,,,
2314,21035,dep_score,2.690368935121201,1,1-27,1-2020,,,,,
2315,21035,dep_score,2.6359683957283835,1,1-28,1-2020,,,,,
2316,21035,dep_score,2.591871038669469,1,1-29,1-2020,,,,,
2317,21035,dep_score,2.6739141707301517,1,1-30,1-2020,,,,,
2318,21035,dep_score,2.628240317390929,1,1-31,1-2020,,,,,
2319,21035,dep_score,2.4306529367595604,1,1-32,1-2020,,,,,
2320,21035,dep_score,2.808424477980666,1,1-33,1-2020,,,,,
2321,21035,dep_score,2.7115453978560264,1,1-34,1-2020,,,,,
2322,21035,dep_score,3.170713445659865,1,1-35,1-2020,,,,,
2323,21035,dep_score,2.696951895213375,1,1-36,1-2020,,,,,
2324,21035,dep_score,2.717599382064761,1,1-37,1-2020,,,,,
2325,21035,dep_score,2.709814292862099,1,1-38,1-2020,,,,,
2326,21035,dep_score,2.6485306214401074,1,1-39,1-2020,,,,,
2327,21035,dep_score,2.818696134955729,1,1-40,1-2020,,,,,
2328,21035,dep_score,2.637989337095608,1,1-41,1-2020,,,,,
2329,21035,dep_score,2.7155867404137712,1,1-42,1-2020,,,,,
2330,21035,dep_score,2.631227393449351,1,1-43,1-2020,,,,,
2331,21035,dep_score,2.8378173332714787,1,1-44,1-2020,,,,,
2332,21035,dep_score,2.7376722116869754,1,1-45,1-2020,,,,,
2333,21035,dep_score,2.6231516755110267,1,1-46,1-2020,,,,,
2334,21035,dep_score,2.6404900223879983,1,1-47,1-2020,,,,,
2335,21035,dep_score,2.209504225231338,1,1-48,1-2020,,,,,
2336,21035,dep_score,2.6922832259115057,1,1-49,1-2020,,,,,
2337,21035,dep_score,2.5222982064684296,1,1-50,1-2020,,,,,
2338,21035,dep_score,2.397755054152745,1,1-51,1-2020,,,,,
2339,21035,dep_score,2.7408502594738158,1,1-52,1-2020,,,,,
2340,21037,dep_score,2.362067970351073,1,1-01,1-2020,,,,,
2341,21037,dep_score,2.590047758751476,1,1-02,1-2020,,,,,
2342,21037,dep_score,2.39591126114358,1,1-03,1-2020,,,,,
2343,21037,dep_score,2.6098689622877207,1,1-04,1-2020,,,,,
2344,21037,dep_score,2.7528367975778303,1,1-05,1-2020,,,,,
2345,21037,dep_score,2.6536907159427616,1,1-06,1-2020,,,,,
2346,21037,dep_score,2.701203748670898,1,1-07,1-2020,,,,,
2347,21037,dep_score,2.6522190391347884,1,1-08,1-2020,,,,,
2348,21037,dep_score,2.7046153699697526,1,1-09,1-2020,,,,,
2349,21037,dep_score,2.62112777705759,1,1-10,1-2020,,,,,
2350,21037,dep_score,2.5672317518925887,1,1-11,1-2020,,,,,
2351,21037,dep_score,2.7913055247625134,1,1-12,1-2020,,,,,
2352,21037,dep_score,2.669652419031454,1,1-13,1-2020,,,,,
2353,21037,dep_score,2.7628908573003854,1,1-14,1-2020,,,,,
2354,21037,dep_score,2.6376353597323745,1,1-15,1-2020,,,,,
2355,21037,dep_score,2.7594232696658225,1,1-16,1-2020,,,,,
2356,21037,dep_score,2.7021398405834964,1,1-17,1-2020,,,,,
2357,21037,dep_score,2.5154392670169394,1,1-18,1-2020,,,,,
2358,21037,dep_score,2.6602829623543376,1,1-19,1-2020,,,,,
2359,21037,dep_score,2.628793549989187,1,1-20,1-2020,,,,,
2360,21037,dep_score,2.6535980558438665,1,1-21,1-2020,,,,,
2361,21037,dep_score,2.769479145448714,1,1-22,1-2020,,,,,
2362,21037,dep_score,2.702917220107345,1,1-23,1-2020,,,,,
2363,21037,dep_score,2.7551071267345333,1,1-24,1-2020,,,,,
2364,21037,dep_score,2.7117295191934607,1,1-25,1-2020,,,,,
2365,21037,dep_score,2.833589970803521,1,1-26,1-2020,,,,,
2366,21037,dep_score,2.622214844173111,1,1-27,1-2020,,,,,
2367,21037,dep_score,2.8237132891937278,1,1-28,1-2020,,,,,
2368,21037,dep_score,2.732387265906176,1,1-29,1-2020,,,,,
2369,21037,dep_score,2.870943569851805,1,1-30,1-2020,,,,,
2370,21037,dep_score,2.737298567939788,1,1-31,1-2020,,,,,
2371,21037,dep_score,2.631392342222531,1,1-32,1-2020,,,,,
2372,21037,dep_score,2.530634505370941,1,1-33,1-2020,,,,,
2373,21037,dep_score,2.587075781439252,1,1-34,1-2020,,,,,
2374,21037,dep_score,2.6927611367043145,1,1-35,1-2020,,,,,
2375,21037,dep_score,2.7629934095488435,1,1-36,1-2020,,,,,
2376,21037,dep_score,2.6873338957851747,1,1-37,1-2020,,,,,
2377,21037,dep_score,2.6933411887811607,1,1-38,1-2020,,,,,
2378,21037,dep_score,2.696721749536867,1,1-39,1-2020,,,,,
2379,21037,dep_score,2.7126755749264944,1,1-40,1-2020,,,,,
2380,21037,dep_score,2.6604788485564126,1,1-41,1-2020,,,,,
2381,21037,dep_score,2.409181161295884,1,1-42,1-2020,,,,,
2382,21037,dep_score,2.751668182302978,1,1-43,1-2020,,,,,
2383,21037,dep_score,2.5644526772427554,1,1-44,1-2020,,,,,
2384,21037,dep_score,2.547586204490633,1,1-45,1-2020,,,,,
2385,21037,dep_score,2.642690702368548,1,1-46,1-2020,,,,,
2386,21037,dep_score,2.727111029511684,1,1-47,1-2020,,,,,
